PERF: instrs=127911, cycles=1740744, IPC=0.073481
PERF: instrs=267346, cycles=3319604, IPC=0.080536
PERF: instrs=267337, cycles=3319559, IPC=0.080534
PERF: instrs=267393, cycles=3320669, IPC=0.080524
PERF: instrs=267318, cycles=3319360, IPC=0.080533
PERF: instrs=267392, cycles=3320663, IPC=0.080524
PERF: instrs=267329, cycles=3320082, IPC=0.080519
PERF: instrs=267364, cycles=3319818, IPC=0.080536
PERF: instrs=267384, cycles=3320562, IPC=0.080524
PERF: instrs=267346, cycles=3319645, IPC=0.080535
PERF: instrs=267301, cycles=3319213, IPC=0.080531
PERF: instrs=267339, cycles=3320153, IPC=0.080520
PERF: instrs=267336, cycles=3319553, IPC=0.080534
PERF: instrs=267339, cycles=3320174, IPC=0.080520
PERF: instrs=267348, cycles=3320281, IPC=0.080520
PERF: instrs=267357, cycles=3320283, IPC=0.080522
PERF: instrs=267393, cycles=3320669, IPC=0.080524
PERF: instrs=267327, cycles=3319426, IPC=0.080534
PERF: instrs=267319, cycles=3319345, IPC=0.080534
PERF: instrs=267374, cycles=3320491, IPC=0.080522
PERF: instrs=267336, cycles=3319513, IPC=0.080535
PERF: instrs=267323, cycles=3319420, IPC=0.080533
PERF: instrs=267356, cycles=3320256, IPC=0.080523
PERF: instrs=267374, cycles=3320491, IPC=0.080522
PERF: instrs=267372, cycles=3319838, IPC=0.080538
PERF: instrs=267345, cycles=3319639, IPC=0.080534
PERF: instrs=267346, cycles=3319666, IPC=0.080534
PERF: instrs=267310, cycles=3319279, IPC=0.080533
PERF: instrs=267357, cycles=3320346, IPC=0.080521
PERF: instrs=267392, cycles=3320621, IPC=0.080525
PERF: instrs=267337, cycles=3319477, IPC=0.080536
PERF: instrs=267375, cycles=3320497, IPC=0.080523
PERF: instrs=267348, cycles=3320239, IPC=0.080521
PERF: instrs=267346, cycles=3319604, IPC=0.080536
PERF: instrs=267337, cycles=3319559, IPC=0.080534
PERF: instrs=267393, cycles=3320669, IPC=0.080524
PERF: instrs=267318, cycles=3319360, IPC=0.080533
PERF: instrs=267392, cycles=3320663, IPC=0.080524
PERF: instrs=267329, cycles=3320082, IPC=0.080519
PERF: instrs=267364, cycles=3319818, IPC=0.080536
PERF: instrs=267384, cycles=3320562, IPC=0.080524
PERF: instrs=267346, cycles=3319645, IPC=0.080535
PERF: instrs=267301, cycles=3319213, IPC=0.080531
PERF: instrs=267339, cycles=3320153, IPC=0.080520
PERF: instrs=267336, cycles=3319553, IPC=0.080534
PERF: instrs=267339, cycles=3320174, IPC=0.080520
PERF: instrs=267348, cycles=3320281, IPC=0.080520
PERF: instrs=267357, cycles=3320283, IPC=0.080522
PERF: instrs=267393, cycles=3320669, IPC=0.080524
PERF: instrs=267327, cycles=3319426, IPC=0.080534
PERF: instrs=267319, cycles=3319345, IPC=0.080534
PERF: instrs=267374, cycles=3320491, IPC=0.080522
PERF: instrs=267336, cycles=3319513, IPC=0.080535
PERF: instrs=267323, cycles=3319420, IPC=0.080533
PERF: instrs=267356, cycles=3320256, IPC=0.080523
PERF: instrs=267374, cycles=3320491, IPC=0.080522
PERF: instrs=267372, cycles=3319838, IPC=0.080538
PERF: instrs=267345, cycles=3319639, IPC=0.080534
PERF: instrs=267346, cycles=3319666, IPC=0.080534
PERF: instrs=267310, cycles=3319279, IPC=0.080533
PERF: instrs=267357, cycles=3320346, IPC=0.080521
PERF: instrs=267392, cycles=3320621, IPC=0.080525
PERF: instrs=267337, cycles=3319477, IPC=0.080536
PERF: instrs=267375, cycles=3320497, IPC=0.080523
PERF: instrs=267348, cycles=3320239, IPC=0.080521
PERF: instrs=267346, cycles=3319604, IPC=0.080536
PERF: instrs=267337, cycles=3319559, IPC=0.080534
PERF: instrs=267393, cycles=3320669, IPC=0.080524
PERF: instrs=267318, cycles=3319360, IPC=0.080533
PERF: instrs=267392, cycles=3320663, IPC=0.080524
PERF: instrs=267364, cycles=3319818, IPC=0.080536
PERF: instrs=267372, cycles=3319838, IPC=0.080538
PERF: instrs=267339, cycles=3320153, IPC=0.080520
PERF: instrs=267393, cycles=3320669, IPC=0.080524
PERF: instrs=267346, cycles=3319604, IPC=0.080536
PERF: instrs=267329, cycles=3320082, IPC=0.080519
PERF: instrs=267336, cycles=3319513, IPC=0.080535
PERF: instrs=267374, cycles=3320491, IPC=0.080522
PERF: instrs=267319, cycles=3319345, IPC=0.080534
PERF: instrs=267346, cycles=3319666, IPC=0.080534
PERF: instrs=267348, cycles=3320239, IPC=0.080521
PERF: instrs=267327, cycles=3319426, IPC=0.080534
PERF: instrs=267356, cycles=3320256, IPC=0.080523
PERF: instrs=267345, cycles=3319639, IPC=0.080534
PERF: instrs=267336, cycles=3319553, IPC=0.080534
PERF: instrs=267337, cycles=3319477, IPC=0.080536
PERF: instrs=267318, cycles=3319360, IPC=0.080533
PERF: instrs=267339, cycles=3320174, IPC=0.080520
PERF: instrs=267374, cycles=3320491, IPC=0.080522
PERF: instrs=267384, cycles=3320562, IPC=0.080524
PERF: instrs=267346, cycles=3319645, IPC=0.080535
PERF: instrs=267392, cycles=3320663, IPC=0.080524
PERF: instrs=267357, cycles=3320283, IPC=0.080522
PERF: instrs=267393, cycles=3320669, IPC=0.080524
PERF: instrs=267337, cycles=3319559, IPC=0.080534
PERF: instrs=267375, cycles=3320497, IPC=0.080523
PERF: instrs=267310, cycles=3319279, IPC=0.080533
PERF: instrs=267357, cycles=3320346, IPC=0.080521
PERF: instrs=267348, cycles=3320281, IPC=0.080520
PERF: instrs=267301, cycles=3319213, IPC=0.080531
PERF: instrs=267323, cycles=3319420, IPC=0.080533
PERF: instrs=267392, cycles=3320621, IPC=0.080525
PERF: instrs=267364, cycles=3319818, IPC=0.080536
PERF: instrs=267372, cycles=3319838, IPC=0.080538
PERF: instrs=267339, cycles=3320153, IPC=0.080520
PERF: instrs=267393, cycles=3320669, IPC=0.080524
PERF: instrs=267346, cycles=3319604, IPC=0.080536
PERF: instrs=267329, cycles=3320082, IPC=0.080519
PERF: instrs=267336, cycles=3319513, IPC=0.080535
PERF: instrs=267374, cycles=3320491, IPC=0.080522
PERF: instrs=267319, cycles=3319345, IPC=0.080534
PERF: instrs=267346, cycles=3319666, IPC=0.080534
PERF: instrs=267348, cycles=3320239, IPC=0.080521
PERF: instrs=267327, cycles=3319426, IPC=0.080534
PERF: instrs=267356, cycles=3320256, IPC=0.080523
PERF: instrs=267345, cycles=3319639, IPC=0.080534
PERF: instrs=267336, cycles=3319553, IPC=0.080534
PERF: instrs=267337, cycles=3319477, IPC=0.080536
PERF: instrs=267318, cycles=3319360, IPC=0.080533
PERF: instrs=267339, cycles=3320174, IPC=0.080520
PERF: instrs=267374, cycles=3320491, IPC=0.080522
PERF: instrs=267384, cycles=3320562, IPC=0.080524
PERF: instrs=267346, cycles=3319645, IPC=0.080535
PERF: instrs=267392, cycles=3320663, IPC=0.080524
PERF: instrs=267357, cycles=3320283, IPC=0.080522
PERF: instrs=267393, cycles=3320669, IPC=0.080524
PERF: instrs=267337, cycles=3319559, IPC=0.080534
PERF: instrs=267375, cycles=3320497, IPC=0.080523
PERF: instrs=267310, cycles=3319279, IPC=0.080533
PERF: instrs=267357, cycles=3320346, IPC=0.080521
PERF: instrs=267348, cycles=3320281, IPC=0.080520
PERF: instrs=267301, cycles=3319213, IPC=0.080531
PERF: instrs=267323, cycles=3319420, IPC=0.080533
PERF: instrs=267392, cycles=3320621, IPC=0.080525
PERF: instrs=267364, cycles=3319818, IPC=0.080536
PERF: instrs=267372, cycles=3319838, IPC=0.080538
PERF: instrs=267339, cycles=3320153, IPC=0.080520
PERF: instrs=267393, cycles=3320669, IPC=0.080524
PERF: instrs=267346, cycles=3319604, IPC=0.080536
PERF: instrs=267329, cycles=3320082, IPC=0.080519
PERF: instrs=267336, cycles=3319513, IPC=0.080535
PERF: instrs=267374, cycles=3320491, IPC=0.080522
PERF: instrs=267319, cycles=3319345, IPC=0.080534
PERF: instrs=267346, cycles=3319666, IPC=0.080534
PERF: instrs=267348, cycles=3320239, IPC=0.080521
PERF: instrs=267327, cycles=3319426, IPC=0.080534
PERF: instrs=267356, cycles=3320256, IPC=0.080523
PERF: instrs=267345, cycles=3319639, IPC=0.080534
PERF: instrs=267336, cycles=3319553, IPC=0.080534
PERF: instrs=267337, cycles=3319477, IPC=0.080536
PERF: instrs=267318, cycles=3319360, IPC=0.080533
PERF: instrs=267339, cycles=3320174, IPC=0.080520
PERF: instrs=267374, cycles=3320491, IPC=0.080522
PERF: instrs=267384, cycles=3320562, IPC=0.080524
PERF: instrs=267346, cycles=3319645, IPC=0.080535
PERF: instrs=267392, cycles=3320663, IPC=0.080524
PERF: instrs=267357, cycles=3320283, IPC=0.080522
PERF: instrs=267393, cycles=3320669, IPC=0.080524
PERF: instrs=267337, cycles=3319559, IPC=0.080534
PERF: instrs=267375, cycles=3320497, IPC=0.080523
PERF: instrs=267310, cycles=3319279, IPC=0.080533
PERF: instrs=267357, cycles=3320346, IPC=0.080521
PERF: instrs=267348, cycles=3320281, IPC=0.080520
PERF: instrs=267301, cycles=3319213, IPC=0.080531
PERF: instrs=267323, cycles=3319420, IPC=0.080533
PERF: instrs=267392, cycles=3320621, IPC=0.080525
PERF: instrs=267364, cycles=3319818, IPC=0.080536
PERF: instrs=267372, cycles=3319838, IPC=0.080538
PERF: instrs=267339, cycles=3320153, IPC=0.080520
PERF: instrs=267393, cycles=3320669, IPC=0.080524
PERF: instrs=267346, cycles=3319604, IPC=0.080536
PERF: instrs=267329, cycles=3320082, IPC=0.080519
PERF: instrs=267336, cycles=3319513, IPC=0.080535
PERF: instrs=267374, cycles=3320491, IPC=0.080522
PERF: instrs=267319, cycles=3319345, IPC=0.080534
PERF: instrs=267346, cycles=3319666, IPC=0.080534
PERF: instrs=267348, cycles=3320239, IPC=0.080521
PERF: instrs=267327, cycles=3319426, IPC=0.080534
PERF: instrs=267356, cycles=3320256, IPC=0.080523
PERF: instrs=267345, cycles=3319639, IPC=0.080534
PERF: instrs=267336, cycles=3319553, IPC=0.080534
PERF: instrs=267337, cycles=3319477, IPC=0.080536
PERF: instrs=267318, cycles=3319360, IPC=0.080533
PERF: instrs=267339, cycles=3320174, IPC=0.080520
PERF: instrs=267374, cycles=3320491, IPC=0.080522
PERF: instrs=267384, cycles=3320562, IPC=0.080524
PERF: instrs=267346, cycles=3319645, IPC=0.080535
PERF: instrs=267392, cycles=3320663, IPC=0.080524
PERF: instrs=267357, cycles=3320283, IPC=0.080522
PERF: instrs=267393, cycles=3320669, IPC=0.080524
PERF: instrs=267337, cycles=3319559, IPC=0.080534
PERF: instrs=267375, cycles=3320497, IPC=0.080523
PERF: instrs=267310, cycles=3319279, IPC=0.080533
PERF: instrs=267357, cycles=3320346, IPC=0.080521
PERF: instrs=267348, cycles=3320281, IPC=0.080520
PERF: instrs=267301, cycles=3319213, IPC=0.080531
PERF: instrs=267323, cycles=3319420, IPC=0.080533
PERF: instrs=267392, cycles=3320621, IPC=0.080525
PERF: instrs=267364, cycles=3319818, IPC=0.080536
PERF: instrs=267372, cycles=3319838, IPC=0.080538
PERF: instrs=267339, cycles=3320153, IPC=0.080520
PERF: instrs=267393, cycles=3320669, IPC=0.080524
PERF: instrs=267346, cycles=3319604, IPC=0.080536
PERF: instrs=267329, cycles=3320082, IPC=0.080519
PERF: instrs=267336, cycles=3319513, IPC=0.080535
PERF: instrs=267374, cycles=3320491, IPC=0.080522
PERF: instrs=267319, cycles=3319345, IPC=0.080534
PERF: instrs=267346, cycles=3319666, IPC=0.080534
PERF: instrs=267348, cycles=3320239, IPC=0.080521
PERF: instrs=267327, cycles=3319426, IPC=0.080534
PERF: instrs=267356, cycles=3320256, IPC=0.080523
PERF: instrs=267345, cycles=3319639, IPC=0.080534
PERF: instrs=267336, cycles=3319553, IPC=0.080534
PERF: instrs=267337, cycles=3319477, IPC=0.080536
PERF: instrs=267318, cycles=3319360, IPC=0.080533
PERF: instrs=267339, cycles=3320174, IPC=0.080520
PERF: instrs=267374, cycles=3320491, IPC=0.080522
PERF: instrs=267384, cycles=3320562, IPC=0.080524
PERF: instrs=267346, cycles=3319645, IPC=0.080535
PERF: instrs=267392, cycles=3320663, IPC=0.080524
PERF: instrs=267357, cycles=3320283, IPC=0.080522
PERF: instrs=267393, cycles=3320669, IPC=0.080524
PERF: instrs=267337, cycles=3319559, IPC=0.080534
PERF: instrs=267375, cycles=3320497, IPC=0.080523
PERF: instrs=267310, cycles=3319279, IPC=0.080533
PERF: instrs=267357, cycles=3320346, IPC=0.080521
PERF: instrs=267348, cycles=3320281, IPC=0.080520
PERF: instrs=267301, cycles=3319213, IPC=0.080531
PERF: instrs=267323, cycles=3319420, IPC=0.080533
PERF: instrs=267392, cycles=3320621, IPC=0.080525
PERF: instrs=267364, cycles=3319818, IPC=0.080536
PERF: instrs=267372, cycles=3319838, IPC=0.080538
PERF: instrs=267339, cycles=3320153, IPC=0.080520
PERF: instrs=267393, cycles=3320669, IPC=0.080524
PERF: instrs=267346, cycles=3319604, IPC=0.080536
PERF: instrs=267329, cycles=3320082, IPC=0.080519
PERF: instrs=267336, cycles=3319513, IPC=0.080535
PERF: instrs=267374, cycles=3320491, IPC=0.080522
PERF: instrs=267319, cycles=3319345, IPC=0.080534
PERF: instrs=267346, cycles=3319666, IPC=0.080534
PERF: instrs=267348, cycles=3320239, IPC=0.080521
PERF: instrs=267327, cycles=3319426, IPC=0.080534
PERF: instrs=267356, cycles=3320256, IPC=0.080523
PERF: instrs=267345, cycles=3319639, IPC=0.080534
PERF: instrs=267336, cycles=3319553, IPC=0.080534
PERF: instrs=267337, cycles=3319477, IPC=0.080536
PERF: instrs=267318, cycles=3319360, IPC=0.080533
PERF: instrs=267339, cycles=3320174, IPC=0.080520
PERF: instrs=267374, cycles=3320491, IPC=0.080522
PERF: instrs=267336, cycles=3319553, IPC=0.080534
PERF: instrs=267329, cycles=3320019, IPC=0.080520
PERF: instrs=267374, cycles=3320428, IPC=0.080524
PERF: instrs=267337, cycles=3319601, IPC=0.080533
PERF: instrs=267348, cycles=3320197, IPC=0.080522
PERF: instrs=267310, cycles=3319405, IPC=0.080529
PERF: instrs=267339, cycles=3320132, IPC=0.080521
PERF: instrs=267319, cycles=3319491, IPC=0.080530
PERF: instrs=267330, cycles=3320046, IPC=0.080520
PERF: instrs=267330, cycles=3320067, IPC=0.080519
PERF: instrs=267339, cycles=3320132, IPC=0.080521
PERF: instrs=267301, cycles=3319360, IPC=0.080528
PERF: instrs=267327, cycles=3319573, IPC=0.080531
PERF: instrs=267347, cycles=3320191, IPC=0.080522
PERF: instrs=267319, cycles=3319513, IPC=0.080530
PERF: instrs=267357, cycles=3320325, IPC=0.080521
PERF: instrs=267328, cycles=3320034, IPC=0.080520
PERF: instrs=267298, cycles=3319363, IPC=0.080527
PERF: instrs=267337, cycles=3320141, IPC=0.080520
PERF: instrs=267327, cycles=3320070, IPC=0.080518
PERF: instrs=267308, cycles=3319414, IPC=0.080529
PERF: instrs=267336, cycles=3320135, IPC=0.080520
PERF: instrs=267317, cycles=3319541, IPC=0.080528
PERF: instrs=267298, cycles=3319363, IPC=0.080527
PERF: instrs=267308, cycles=3319434, IPC=0.080528
PERF: instrs=267316, cycles=3319515, IPC=0.080529
PERF: instrs=267298, cycles=3319342, IPC=0.080527
PERF: instrs=267354, cycles=3320244, IPC=0.080522
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267303, cycles=3319361, IPC=0.080528
PERF: instrs=267337, cycles=3320162, IPC=0.080519
PERF: instrs=267337, cycles=3320162, IPC=0.080519
PERF: instrs=267298, cycles=3319321, IPC=0.080528
PERF: instrs=267318, cycles=3319971, IPC=0.080518
PERF: instrs=267318, cycles=3319971, IPC=0.080518
PERF: instrs=267290, cycles=3319249, IPC=0.080527
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267299, cycles=3319327, IPC=0.080528
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267308, cycles=3319434, IPC=0.080528
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267328, cycles=3320097, IPC=0.080518
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267289, cycles=3319243, IPC=0.080527
PERF: instrs=267345, cycles=3320200, IPC=0.080521
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267319, cycles=3319977, IPC=0.080518
PERF: instrs=267328, cycles=3320055, IPC=0.080519
PERF: instrs=267298, cycles=3319363, IPC=0.080527
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267327, cycles=3320091, IPC=0.080518
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267327, cycles=3320049, IPC=0.080519
PERF: instrs=267317, cycles=3319541, IPC=0.080528
PERF: instrs=267298, cycles=3319363, IPC=0.080527
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267316, cycles=3319515, IPC=0.080529
PERF: instrs=267298, cycles=3319342, IPC=0.080527
PERF: instrs=267345, cycles=3320179, IPC=0.080521
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267303, cycles=3319361, IPC=0.080528
PERF: instrs=267328, cycles=3320055, IPC=0.080519
PERF: instrs=267337, cycles=3320162, IPC=0.080519
PERF: instrs=267298, cycles=3319321, IPC=0.080528
PERF: instrs=267318, cycles=3319971, IPC=0.080518
PERF: instrs=267318, cycles=3319971, IPC=0.080518
PERF: instrs=267290, cycles=3319249, IPC=0.080527
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267299, cycles=3319327, IPC=0.080528
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267308, cycles=3319434, IPC=0.080528
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267328, cycles=3320097, IPC=0.080518
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267289, cycles=3319243, IPC=0.080527
PERF: instrs=267345, cycles=3320200, IPC=0.080521
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267319, cycles=3319977, IPC=0.080518
PERF: instrs=267328, cycles=3320055, IPC=0.080519
PERF: instrs=267298, cycles=3319363, IPC=0.080527
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267327, cycles=3320091, IPC=0.080518
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267327, cycles=3320049, IPC=0.080519
PERF: instrs=267317, cycles=3319541, IPC=0.080528
PERF: instrs=267298, cycles=3319363, IPC=0.080527
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267316, cycles=3319515, IPC=0.080529
PERF: instrs=267298, cycles=3319342, IPC=0.080527
PERF: instrs=267345, cycles=3320179, IPC=0.080521
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267303, cycles=3319361, IPC=0.080528
PERF: instrs=267328, cycles=3320055, IPC=0.080519
PERF: instrs=267337, cycles=3320162, IPC=0.080519
PERF: instrs=267298, cycles=3319321, IPC=0.080528
PERF: instrs=267318, cycles=3319971, IPC=0.080518
PERF: instrs=267318, cycles=3319971, IPC=0.080518
PERF: instrs=267290, cycles=3319249, IPC=0.080527
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267299, cycles=3319327, IPC=0.080528
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267308, cycles=3319434, IPC=0.080528
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267328, cycles=3320097, IPC=0.080518
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267289, cycles=3319243, IPC=0.080527
PERF: instrs=267345, cycles=3320200, IPC=0.080521
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267319, cycles=3319977, IPC=0.080518
PERF: instrs=267328, cycles=3320055, IPC=0.080519
PERF: instrs=267298, cycles=3319363, IPC=0.080527
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267327, cycles=3320091, IPC=0.080518
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267327, cycles=3320049, IPC=0.080519
PERF: instrs=267317, cycles=3319541, IPC=0.080528
PERF: instrs=267298, cycles=3319363, IPC=0.080527
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267316, cycles=3319515, IPC=0.080529
PERF: instrs=267298, cycles=3319342, IPC=0.080527
PERF: instrs=267345, cycles=3320179, IPC=0.080521
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267303, cycles=3319361, IPC=0.080528
PERF: instrs=267328, cycles=3320055, IPC=0.080519
PERF: instrs=267337, cycles=3320162, IPC=0.080519
PERF: instrs=267298, cycles=3319321, IPC=0.080528
PERF: instrs=267318, cycles=3319971, IPC=0.080518
PERF: instrs=267318, cycles=3319971, IPC=0.080518
PERF: instrs=267290, cycles=3319249, IPC=0.080527
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267299, cycles=3319327, IPC=0.080528
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267308, cycles=3319434, IPC=0.080528
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267328, cycles=3320097, IPC=0.080518
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267289, cycles=3319243, IPC=0.080527
PERF: instrs=267345, cycles=3320200, IPC=0.080521
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267319, cycles=3319977, IPC=0.080518
PERF: instrs=267328, cycles=3320055, IPC=0.080519
PERF: instrs=267298, cycles=3319363, IPC=0.080527
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267327, cycles=3320091, IPC=0.080518
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267327, cycles=3320049, IPC=0.080519
PERF: instrs=267317, cycles=3319541, IPC=0.080528
PERF: instrs=267298, cycles=3319363, IPC=0.080527
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267316, cycles=3319515, IPC=0.080529
PERF: instrs=267298, cycles=3319342, IPC=0.080527
PERF: instrs=267345, cycles=3320179, IPC=0.080521
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267303, cycles=3319361, IPC=0.080528
PERF: instrs=267328, cycles=3320055, IPC=0.080519
PERF: instrs=267337, cycles=3320162, IPC=0.080519
PERF: instrs=267298, cycles=3319321, IPC=0.080528
PERF: instrs=267318, cycles=3319971, IPC=0.080518
PERF: instrs=267318, cycles=3319971, IPC=0.080518
PERF: instrs=267290, cycles=3319249, IPC=0.080527
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267299, cycles=3319327, IPC=0.080528
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267308, cycles=3319434, IPC=0.080528
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267328, cycles=3320097, IPC=0.080518
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267289, cycles=3319243, IPC=0.080527
PERF: instrs=267345, cycles=3320200, IPC=0.080521
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267319, cycles=3319977, IPC=0.080518
PERF: instrs=267328, cycles=3320055, IPC=0.080519
PERF: instrs=267298, cycles=3319363, IPC=0.080527
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267289, cycles=3319243, IPC=0.080527
PERF: instrs=267345, cycles=3320200, IPC=0.080521
PERF: instrs=267328, cycles=3320055, IPC=0.080519
PERF: instrs=267298, cycles=3319342, IPC=0.080527
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267298, cycles=3319363, IPC=0.080527
PERF: instrs=267316, cycles=3319515, IPC=0.080529
PERF: instrs=267327, cycles=3320049, IPC=0.080519
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267308, cycles=3319434, IPC=0.080528
PERF: instrs=267299, cycles=3319327, IPC=0.080528
PERF: instrs=267298, cycles=3319321, IPC=0.080528
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267328, cycles=3320055, IPC=0.080519
PERF: instrs=267319, cycles=3319977, IPC=0.080518
PERF: instrs=267327, cycles=3320091, IPC=0.080518
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267290, cycles=3319249, IPC=0.080527
PERF: instrs=267298, cycles=3319363, IPC=0.080527
PERF: instrs=267318, cycles=3319971, IPC=0.080518
PERF: instrs=267328, cycles=3320097, IPC=0.080518
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267337, cycles=3320162, IPC=0.080519
PERF: instrs=267318, cycles=3319971, IPC=0.080518
PERF: instrs=267317, cycles=3319541, IPC=0.080528
PERF: instrs=267345, cycles=3320179, IPC=0.080521
PERF: instrs=267303, cycles=3319361, IPC=0.080528
PERF: instrs=267289, cycles=3319243, IPC=0.080527
PERF: instrs=267345, cycles=3320200, IPC=0.080521
PERF: instrs=267328, cycles=3320055, IPC=0.080519
PERF: instrs=267298, cycles=3319342, IPC=0.080527
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267298, cycles=3319363, IPC=0.080527
PERF: instrs=267316, cycles=3319515, IPC=0.080529
PERF: instrs=267327, cycles=3320049, IPC=0.080519
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267308, cycles=3319434, IPC=0.080528
PERF: instrs=267299, cycles=3319327, IPC=0.080528
PERF: instrs=267298, cycles=3319321, IPC=0.080528
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267328, cycles=3320055, IPC=0.080519
PERF: instrs=267319, cycles=3319977, IPC=0.080518
PERF: instrs=267327, cycles=3320091, IPC=0.080518
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267290, cycles=3319249, IPC=0.080527
PERF: instrs=267298, cycles=3319363, IPC=0.080527
PERF: instrs=267318, cycles=3319971, IPC=0.080518
PERF: instrs=267328, cycles=3320097, IPC=0.080518
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267337, cycles=3320162, IPC=0.080519
PERF: instrs=267318, cycles=3319971, IPC=0.080518
PERF: instrs=267317, cycles=3319541, IPC=0.080528
PERF: instrs=267345, cycles=3320179, IPC=0.080521
PERF: instrs=267303, cycles=3319361, IPC=0.080528
PERF: instrs=267289, cycles=3319243, IPC=0.080527
PERF: instrs=267345, cycles=3320200, IPC=0.080521
PERF: instrs=267328, cycles=3320055, IPC=0.080519
PERF: instrs=267298, cycles=3319342, IPC=0.080527
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267299, cycles=3319348, IPC=0.080528
PERF: instrs=267328, cycles=3320076, IPC=0.080519
PERF: instrs=267298, cycles=3319363, IPC=0.080527
